state_fips,year,state_abbr,state_name,census_region,census_division,min_wage_nominal,min_wage_annual_avg,federal_min_wage,binding_min_wage,annualized_mw_income,contract_rent_monthly,gross_rent_monthly,contract_rent_annual,gross_rent_annual,tfp_national_monthly,tfp_national_annual,rpp_goods_index,food_reconstructed_annual,construction_flag_food,electric_bill_monthly,electric_bill_annual,gas_price_per_mcf,gas_bill_monthly,gas_bill_annual,construction_flag_gas,poverty_rate,median_hh_income,rpp_all,rpp_rents
42,2022,PA,Pennsylvania,Northeast,Middle Atlantic,7.25,7.25,7.25,7.25,15080.0,922.0,1116.0,11064.0,13392.0,939.4,11272.8,96.869,10919.848632,reconstructed,,,14.94,74.7,896.4,estimated_from_price,11.8,71798.0,96.256,86.35
42,2023,PA,Pennsylvania,Northeast,Middle Atlantic,,,,,,987.0,1197.0,11844.0,14364.0,975.5,11706.0,98.431,11522.33286,reconstructed,,,15.43,77.15,925.8,estimated_from_price,12.0,73824.0,97.4,85.822
44,2008,RI,Rhode Island,Northeast,New England,7.400000095367432,7.400000095367432,6.55,7.400000095367432,15392.000198364258,732.0,850.0,8784.0,10200.0,512.6,6151.200000000001,100.294,6169.284528,reconstructed,102.87719999752026,1234.5263999702431,16.89,84.45,1013.4,estimated_from_price,,55701.0,103.603,117.576
44,2009,RI,Rhode Island,Northeast,New England,7.400000095367432,7.400000095367432,7.25,7.400000095367432,15392.000198364258,748.0,890.0,8976.0,10680.0,530.3,6363.599999999999,100.917,6421.954212000001,reconstructed,88.3622385455286,1060.3468625463431,17.06,85.3,1023.6,estimated_from_price,,54119.0,103.935,117.747
44,2010,RI,Rhode Island,Northeast,New England,7.400000095367432,7.400000095367432,7.25,7.400000095367432,15392.000198364258,746.0,868.0,8952.0,10416.0,535.6,6427.200000000001,97.622,6274.361184,reconstructed,96.0780466130854,1152.9365593570246,16.48,82.4,988.8,estimated_from_price,14.0,52254.0,101.802,115.844
44,2011,RI,Rhode Island,Northeast,New England,7.400000095367432,7.400000095367432,7.25,7.400000095367432,15392.000198364258,763.0,875.0,9156.0,10500.0,556.8,6681.599999999999,97.913,6542.155007999999,reconstructed,86.4359549522466,1037.2314594269592,15.33,76.65,919.8,estimated_from_price,14.7,53636.0,101.111,115.295
44,2012,RI,Rhode Island,Northeast,New England,7.400000095367432,7.400000095367432,7.25,7.400000095367432,15392.000198364258,769.0,878.0,9228.0,10536.0,567.6,6811.200000000001,97.546,6644.053152000001,reconstructed,86.04242067939225,1032.509048152707,14.29,71.44999999999999,857.4,estimated_from_price,13.7,54554.0,99.842,107.864
44,2013,RI,Rhode Island,Northeast,New England,7.75,7.75,7.25,7.75,16120.0,791.0,918.0,9492.0,11016.0,570.6,6847.200000000001,97.323,6663.900456,reconstructed,91.47577122670572,1097.7092547204688,14.55,72.75,873.0,estimated_from_price,14.3,55902.0,101.446,108.805
44,2014,RI,Rhode Island,Northeast,New England,8.0,8.0,7.25,8.0,16640.0,794.0,934.0,9528.0,11208.0,567.8,6813.599999999999,97.201,6622.887335999999,reconstructed,100.08757159338528,1201.0508591206233,15.14,75.7,908.4,estimated_from_price,14.3,54891.0,100.26,113.808
44,2015,RI,Rhode Island,Northeast,New England,9.0,9.0,7.25,9.0,18720.0,809.0,938.0,9708.0,11256.0,560.4,6724.799999999999,98.646,6633.746208,reconstructed,114.50048577397844,1374.005829287741,14.24,71.2,854.4,estimated_from_price,13.9,58073.0,102.014,113.131
44,2016,RI,Rhode Island,Northeast,New England,9.600000381469728,9.600000381469728,7.25,9.600000381469728,19968.00079345703,838.0,948.0,10056.0,11376.0,556.0,6672.0,98.393,6564.78096,reconstructed,109.01802403762464,1308.2162884514958,13.8,69.0,828.0,estimated_from_price,12.8,60596.0,101.59,108.077
44,2017,RI,Rhode Island,Northeast,New England,9.600000381469728,9.600000381469728,7.25,9.600000381469728,19968.00079345703,832.0,941.0,9984.0,11292.0,563.8,6765.599999999999,99.268,6716.075808,reconstructed,105.75793901349122,1269.0952681618946,14.02,70.1,841.1999999999999,estimated_from_price,11.6,63870.0,102.403,106.712
44,2018,RI,Rhode Island,Northeast,New England,10.100000381469728,10.100000381469728,7.25,10.100000381469728,21008.00079345703,851.0,998.0,10212.0,11976.0,570.0,6840.0,100.77,6892.668000000001,reconstructed,121.04708468607066,1452.565016232848,15.65,78.25,939.0,estimated_from_price,12.9,64340.0,102.033,110.156
44,2019,RI,Rhode Island,Northeast,New England,10.5,10.5,7.25,10.5,21840.0,900.0,1043.0,10800.0,12516.0,577.0,6924.0,98.941,6850.67484,reconstructed,121.61726127229396,1459.4071352675276,15.36,76.8,921.6,estimated_from_price,10.8,71169.0,102.39,108.689
44,2020,RI,Rhode Island,Northeast,New England,11.5,10.751365661621094,7.25,11.5,23920.0,,,,,602.0,7224.0,98.016,7080.67584,reconstructed,130.7522576486032,1569.0270917832386,15.06,75.3,903.6,estimated_from_price,,,101.771,102.878
44,2021,RI,Rhode Island,Northeast,New England,11.5,11.5,7.25,11.5,23920.0,992.0,1142.0,11904.0,13704.0,835.57,10026.84,98.197,9846.0560748,reconstructed,,,16.18,80.9,970.8,estimated_from_price,11.4,74008.0,102.19,109.07
44,2022,RI,Rhode Island,Northeast,New England,12.25,12.25,7.25,12.25,25480.0,1089.0,1254.0,13068.0,15048.0,939.4,11272.8,101.033,11389.248024,reconstructed,,,18.17,90.85,1090.2,estimated_from_price,10.8,81854.0,104.453,104.191
44,2023,RI,Rhode Island,Northeast,New England,,,,,,1169.0,1365.0,14028.0,16380.0,975.5,11706.0,98.279,11504.53974,reconstructed,,,20.52,102.6,1231.2,estimated_from_price,10.8,84972.0,102.065,102.657
45,2008,SC,South Carolina,South,South Atlantic,6.550000190734863,6.157923698425293,6.55,6.550000190734863,13624.000396728516,525.0,675.0,6300.0,8100.0,512.6,6151.200000000001,96.678,5946.8571360000005,reconstructed,118.39709793783037,1420.7651752539643,16.84,84.2,1010.4,estimated_from_price,,44625.0,91.953,72.511
45,2009,SC,South Carolina,South,South Atlantic,7.25,6.858767032623291,7.25,7.25,15080.0,545.0,706.0,6540.0,8472.0,530.3,6363.599999999999,94.138,5990.565768,reconstructed,123.47019245168548,1481.642309420226,14.91,74.55,894.6,estimated_from_price,,42442.0,90.998,74.611
45,2010,SC,South Carolina,South,South Atlantic,7.25,7.25,7.25,7.25,15080.0,548.0,728.0,6576.0,8736.0,535.6,6427.200000000001,96.708,6215.616576,reconstructed,137.58877366699502,1651.0652840039402,13.01,65.05,780.6,estimated_from_price,18.2,42018.0,92.664,74.63
45,2011,SC,South Carolina,South,South Atlantic,7.25,7.25,7.25,7.25,15080.0,566.0,741.0,6792.0,8892.0,556.8,6681.599999999999,96.054,6417.944064,reconstructed,135.01428683588816,1620.171442030658,12.93,64.65,775.8,estimated_from_price,18.9,42367.0,93.183,75.272
45,2012,SC,South Carolina,South,South Atlantic,7.25,7.25,7.25,7.25,15080.0,590.0,754.0,7080.0,9048.0,567.6,6811.200000000001,95.273,6489.234576000001,reconstructed,131.6402636703099,1579.683164043719,13.25,66.25,795.0,estimated_from_price,18.3,43107.0,93.392,75.702
45,2013,SC,South Carolina,South,South Atlantic,7.25,7.25,7.25,7.25,15080.0,594.0,766.0,7128.0,9192.0,570.6,6847.200000000001,95.97,6571.257840000001,reconstructed,134.85639751894072,1618.2767702272886,12.61,63.05,756.5999999999999,estimated_from_price,18.6,44163.0,93.299,74.309
45,2014,SC,South Carolina,South,South Atlantic,7.25,7.25,7.25,7.25,15080.0,609.0,791.0,7308.0,9492.0,567.8,6813.599999999999,96.143,6550.799448,reconstructed,147.74094679671217,1772.891361560546,12.65,63.25,759.0,estimated_from_price,18.0,45238.0,93.231,73.41
45,2015,SC,South Carolina,South,South Atlantic,7.25,7.25,7.25,7.25,15080.0,629.0,819.0,7548.0,9828.0,560.4,6724.799999999999,95.117,6396.428016,reconstructed,144.04206685224452,1728.5048022269343,12.62,63.1,757.1999999999999,estimated_from_price,16.6,47238.0,93.32,74.555
45,2016,SC,South Carolina,South,South Atlantic,7.25,7.25,7.25,7.25,15080.0,653.0,841.0,7836.0,10092.0,556.0,6672.0,95.903,6398.648160000001,reconstructed,146.0858750987465,1753.030501184958,12.62,63.1,757.1999999999999,estimated_from_price,15.3,49501.0,93.636,73.918
45,2017,SC,South Carolina,South,South Atlantic,7.25,7.25,7.25,7.25,15080.0,665.0,848.0,7980.0,10176.0,563.8,6765.599999999999,95.608,6468.454847999999,reconstructed,140.80105864472512,1689.6127037367014,14.47,72.35000000000001,868.2,estimated_from_price,15.4,50570.0,92.84,74.01
45,2018,SC,South Carolina,South,South Atlantic,7.25,7.25,7.25,7.25,15080.0,692.0,892.0,8304.0,10704.0,570.0,6840.0,95.334,6520.845600000001,reconstructed,144.1963220097226,1730.355864116671,13.46,67.30000000000001,807.6,estimated_from_price,15.3,52306.0,92.244,73.924
45,2019,SC,South Carolina,South,South Atlantic,7.25,7.25,7.25,7.25,15080.0,729.0,922.0,8748.0,11064.0,577.0,6924.0,95.656,6623.22144,reconstructed,144.72556344043488,1736.7067612852186,13.07,65.35,784.2,estimated_from_price,13.8,56227.0,91.49,74.444
45,2020,SC,South Carolina,South,South Atlantic,7.25,7.25,7.25,7.25,15080.0,,,,,602.0,7224.0,95.404,6891.98496,reconstructed,138.15929889806003,1657.9115867767205,13.49,67.45,809.4,estimated_from_price,,,90.873,74.557
45,2021,SC,South Carolina,South,South Atlantic,7.25,7.25,7.25,7.25,15080.0,802.0,976.0,9624.0,11712.0,835.57,10026.84,96.078,9633.587335200002,reconstructed,,,14.29,71.44999999999999,857.4,estimated_from_price,14.6,59318.0,93.61,76.098
45,2022,SC,South Carolina,South,South Atlantic,7.25,7.25,7.25,7.25,15080.0,893.0,1084.0,10716.0,13008.0,939.4,11272.8,94.47,10649.414159999998,reconstructed,,,15.67,78.35,940.2,estimated_from_price,14.0,64115.0,93.342,78.691
45,2023,SC,South Carolina,South,South Atlantic,,,,,,972.0,1170.0,11664.0,14040.0,975.5,11706.0,95.948,11231.672879999998,reconstructed,,,17.46,87.30000000000001,1047.6,estimated_from_price,13.9,67804.0,93.477,80.499
46,2008,SD,South Dakota,Midwest,West North Central,6.550000190734863,6.157923698425293,6.55,6.550000190734863,13624.000396728516,468.0,569.0,5616.0,6828.0,512.6,6151.200000000001,84.318,5186.568816,reconstructed,83.56028282950545,1002.7233939540654,11.32,56.6,679.2,estimated_from_price,,46032.0,85.018,59.177
46,2009,SD,South Dakota,Midwest,West North Central,7.25,6.858767032623291,7.25,7.25,15080.0,443.0,562.0,5316.0,6744.0,530.3,6363.599999999999,89.52,5696.69472,reconstructed,86.87675764194121,1042.5210917032946,9.14,45.7,548.4000000000001,estimated_from_price,,45043.0,86.061,56.525
46,2010,SD,South Dakota,Midwest,West North Central,7.25,7.25,7.25,7.25,15080.0,502.0,591.0,6024.0,7092.0,535.6,6427.200000000001,94.614,6081.031008000001,reconstructed,93.40171521402397,1120.8205825682874,8.77,43.85,526.1999999999999,estimated_from_price,14.4,45904.0,88.807,62.155
46,2011,SD,South Dakota,Midwest,West North Central,7.25,7.25,7.25,7.25,15080.0,505.0,612.0,6060.0,7344.0,556.8,6681.599999999999,94.655,6324.46848,reconstructed,96.7809811361086,1161.371773633303,8.59,42.95,515.4,estimated_from_price,13.9,48321.0,87.272,59.125
46,2012,SD,South Dakota,Midwest,West North Central,7.25,7.25,7.25,7.25,15080.0,551.0,651.0,6612.0,7812.0,567.6,6811.200000000001,95.966,6536.436192,reconstructed,98.68284944348044,1184.1941933217654,8.39,41.95,503.4,estimated_from_price,13.4,48362.0,90.336,68.014
46,2013,SD,South Dakota,Midwest,West North Central,7.25,7.25,7.25,7.25,15080.0,529.0,637.0,6348.0,7644.0,570.6,6847.200000000001,95.8,6559.6176000000005,reconstructed,108.21299583728045,1298.5559500473653,8.23,41.150000000000006,493.8,estimated_from_price,14.2,48947.0,90.181,68.292
46,2014,SD,South Dakota,Midwest,West North Central,7.25,7.25,7.25,7.25,15080.0,539.0,647.0,6468.0,7764.0,567.8,6813.599999999999,97.203,6623.023608,reconstructed,109.453392558092,1313.440710697104,9.27,46.35,556.1999999999999,estimated_from_price,14.2,50979.0,89.357,62.65
46,2015,SD,South Dakota,Midwest,West North Central,8.5,8.5,7.25,8.5,17680.0,573.0,675.0,6876.0,8100.0,560.4,6724.799999999999,96.979,6521.643792,reconstructed,108.68432661987327,1304.2119194384793,8.3,41.5,498.00000000000006,estimated_from_price,13.7,53017.0,87.799,62.178
46,2016,SD,South Dakota,Midwest,West North Central,8.550000190734863,8.550000190734863,7.25,8.550000190734863,17784.000396728516,601.0,706.0,7212.0,8472.0,556.0,6672.0,95.813,6392.64336,reconstructed,112.52752725953012,1350.3303271143614,7.6,38.0,456.0,estimated_from_price,13.3,54467.0,87.282,62.101
46,2017,SD,South Dakota,Midwest,West North Central,8.649999618530273,8.649999618530273,7.25,8.649999618530273,17991.99920654297,621.0,722.0,7452.0,8664.0,563.8,6765.599999999999,94.622,6401.746031999999,reconstructed,115.0621337287298,1380.7456047447574,8.18,40.9,490.8,estimated_from_price,13.0,56521.0,87.223,64.719
46,2018,SD,South Dakota,Midwest,West North Central,8.850000381469727,8.850000381469727,7.25,8.850000381469727,18408.00079345703,631.0,734.0,7572.0,8808.0,570.0,6840.0,95.784,6551.6256,reconstructed,121.15540005831146,1453.8648006997375,7.66,38.3,459.6,estimated_from_price,13.1,56274.0,91.206,66.911
46,2019,SD,South Dakota,Midwest,West North Central,9.100000381469728,9.100000381469728,7.25,9.100000381469728,18928.00079345703,669.0,769.0,8028.0,9228.0,577.0,6924.0,97.786,6770.70264,reconstructed,120.60139487149002,1447.2167384578802,7.29,36.45,437.4,estimated_from_price,11.9,59533.0,91.818,66.283
46,2020,SD,South Dakota,Midwest,West North Central,9.300000190734863,9.300000190734863,7.25,9.300000190734863,19344.00039672852,,,,,602.0,7224.0,96.637,6981.05688,reconstructed,121.771419176899,1461.257030122788,7.11,35.550000000000004,426.6,estimated_from_price,,,91.32,63.643
46,2021,SD,South Dakota,Midwest,West North Central,9.449999809265137,9.449999809265137,7.25,9.449999809265137,19655.999603271484,722.0,830.0,8664.0,9960.0,835.57,10026.84,93.799,9405.075651600002,reconstructed,,,9.75,48.75,585.0,estimated_from_price,12.3,66143.0,90.105,64.882
46,2022,SD,South Dakota,Midwest,West North Central,9.949999809265137,9.949999809265137,7.25,9.949999809265137,20695.999603271484,747.0,866.0,8964.0,10392.0,939.4,11272.8,93.965,10592.48652,reconstructed,,,10.99,54.95,659.4,estimated_from_price,12.5,69728.0,87.851,65.057
46,2023,SD,South Dakota,Midwest,West North Central,,,,,,791.0,921.0,9492.0,11052.0,975.5,11706.0,97.4,11401.644,reconstructed,,,10.41,52.05,624.6,estimated_from_price,11.8,71810.0,88.149,64.807
47,2008,TN,Tennessee,South,East South Central,6.550000190734863,6.157923698425293,6.55,6.550000190734863,13624.000396728516,520.0,660.0,6240.0,7920.0,512.6,6151.200000000001,96.484,5934.9238080000005,reconstructed,116.02431024263694,1392.291722911643,14.2,71.0,852.0,estimated_from_price,,43614.0,91.697,72.531
47,2009,TN,Tennessee,South,East South Central,7.25,6.858767032623291,7.25,7.25,15080.0,532.0,682.0,6384.0,8184.0,530.3,6363.599999999999,94.01,5982.42036,reconstructed,116.17460229663862,1394.0952275596635,12.15,60.75,729.0,estimated_from_price,,41725.0,90.495,73.215
47,2010,TN,Tennessee,South,East South Central,7.25,7.25,7.25,7.25,15080.0,539.0,697.0,6468.0,8364.0,535.6,6427.200000000001,96.759,6218.894448,reconstructed,128.58353913543638,1543.0024696252367,10.46,52.3,627.6,estimated_from_price,17.7,41461.0,92.356,73.386
47,2011,TN,Tennessee,South,East South Central,7.25,7.25,7.25,7.25,15080.0,547.0,715.0,6564.0,8580.0,556.8,6681.599999999999,96.119,6422.287103999999,reconstructed,132.25746734595884,1587.089608151506,10.21,51.05,612.6,estimated_from_price,18.3,41693.0,92.89,73.225
47,2012,TN,Tennessee,South,East South Central,7.25,7.25,7.25,7.25,15080.0,577.0,730.0,6924.0,8760.0,567.6,6811.200000000001,95.296,6490.801152000001,reconstructed,122.97708879145276,1475.7250654974332,9.95,49.75,597.0,estimated_from_price,17.9,42764.0,93.405,74.657
47,2013,TN,Tennessee,South,East South Central,7.25,7.25,7.25,7.25,15080.0,589.0,748.0,7068.0,8976.0,570.6,6847.200000000001,96.071,6578.173512,reconstructed,124.24739591226052,1490.9687509471264,9.44,47.2,566.4,estimated_from_price,17.8,44297.0,92.994,73.461
47,2014,TN,Tennessee,South,East South Central,7.25,7.25,7.25,7.25,15080.0,594.0,770.0,7128.0,9240.0,567.8,6813.599999999999,96.091,6547.256375999999,reconstructed,132.7569619659341,1593.083543591209,10.13,50.650000000000006,607.8000000000001,estimated_from_price,18.3,44361.0,92.785,71.926
47,2015,TN,Tennessee,South,East South Central,7.25,7.25,7.25,7.25,15080.0,614.0,785.0,7368.0,9420.0,560.4,6724.799999999999,95.058,6392.460384,reconstructed,128.51211389294318,1542.1453667153182,9.62,48.1,577.1999999999999,estimated_from_price,16.7,47275.0,92.812,72.763
47,2016,TN,Tennessee,South,East South Central,7.25,7.25,7.25,7.25,15080.0,637.0,806.0,7644.0,9672.0,556.0,6672.0,95.944,6401.383680000001,reconstructed,128.88602763515956,1546.6323316219148,9.21,46.05,552.6,estimated_from_price,15.8,48547.0,93.81,74.561
47,2017,TN,Tennessee,South,East South Central,7.25,7.25,7.25,7.25,15080.0,666.0,833.0,7992.0,9996.0,563.8,6765.599999999999,95.595,6467.575319999999,reconstructed,123.30160944145724,1479.6193132974868,10.31,51.55,618.6,estimated_from_price,15.0,51340.0,93.04,75.14
47,2018,TN,Tennessee,South,East South Central,7.25,7.25,7.25,7.25,15080.0,678.0,861.0,8136.0,10332.0,570.0,6840.0,92.306,6313.7304,reconstructed,137.34738655766878,1648.1686386920255,9.46,47.3,567.6,estimated_from_price,15.3,52375.0,89.649,73.758
47,2019,TN,Tennessee,South,East South Central,7.25,7.25,7.25,7.25,15080.0,716.0,904.0,8592.0,10848.0,577.0,6924.0,94.512,6544.01088,reconstructed,132.3326012367652,1587.991214841183,9.46,47.3,567.6,estimated_from_price,13.9,56071.0,91.262,76.012
47,2020,TN,Tennessee,South,East South Central,7.25,7.25,7.25,7.25,15080.0,,,,,602.0,7224.0,94.272,6810.20928,reconstructed,125.69760992674014,1508.3713191208817,8.97,44.85,538.2,estimated_from_price,,,90.502,75.786
47,2021,TN,Tennessee,South,East South Central,7.25,7.25,7.25,7.25,15080.0,799.0,981.0,9588.0,11772.0,835.57,10026.84,93.882,9413.3979288,reconstructed,,,10.29,51.45,617.4,estimated_from_price,13.6,59695.0,90.58,76.262
47,2022,TN,Tennessee,South,East South Central,7.25,7.25,7.25,7.25,15080.0,884.0,1096.0,10608.0,13152.0,939.4,11272.8,94.477,10650.203256,reconstructed,,,12.45,62.25,747.0,estimated_from_price,13.3,65254.0,91.8,76.767
47,2023,TN,Tennessee,South,East South Central,,,,,,1001.0,1214.0,12012.0,14568.0,975.5,11706.0,94.29,11037.5874,reconstructed,,,11.68,58.4,700.8,estimated_from_price,14.0,67631.0,92.094,77.92
48,2008,TX,Texas,South,West South Central,6.550000190734863,6.157923698425293,6.55,6.550000190734863,13624.000396728516,614.0,768.0,7368.0,9216.0,512.6,6151.200000000001,97.135,5974.968120000001,reconstructed,147.19523744699754,1766.3428493639703,13.75,68.75,825.0,estimated_from_price,,50043.0,97.068,87.983
48,2009,TX,Texas,South,West South Central,7.25,6.858767032623291,7.25,7.25,15080.0,632.0,788.0,7584.0,9456.0,530.3,6363.599999999999,96.069,6113.446884,reconstructed,141.12194576518056,1693.463349182167,11.19,55.95,671.4,estimated_from_price,,48259.0,96.717,88.199
48,2010,TX,Texas,South,West South Central,7.25,7.25,7.25,7.25,15080.0,647.0,801.0,7764.0,9612.0,535.6,6427.200000000001,98.107,6305.533104000001,reconstructed,138.98716631549985,1667.8459957859982,10.82,54.1,649.2,estimated_from_price,17.9,48615.0,97.665,89.262
48,2011,TX,Texas,South,West South Central,7.25,7.25,7.25,7.25,15080.0,660.0,813.0,7920.0,9756.0,556.8,6681.599999999999,96.528,6449.614847999999,reconstructed,139.8085440276814,1677.7025283321768,10.21,51.05,612.6,estimated_from_price,18.5,49392.0,96.986,89.676
48,2012,TX,Texas,South,West South Central,7.25,7.25,7.25,7.25,15080.0,684.0,831.0,8208.0,9972.0,567.6,6811.200000000001,97.599,6647.663088000001,reconstructed,128.26923658953703,1539.2308390744442,10.55,52.75,633.0,estimated_from_price,17.9,50740.0,97.714,91.094
48,2013,TX,Texas,South,West South Central,7.25,7.25,7.25,7.25,15080.0,711.0,857.0,8532.0,10284.0,570.6,6847.200000000001,97.571,6680.881512000001,reconstructed,133.32706468750249,1599.92477625003,10.5,52.5,630.0,estimated_from_price,17.5,51704.0,98.134,91.435
48,2014,TX,Texas,South,West South Central,7.25,7.25,7.25,7.25,15080.0,735.0,896.0,8820.0,10752.0,567.8,6813.599999999999,97.36,6633.72096,reconstructed,137.39047846930535,1648.6857416316643,11.16,55.8,669.6,estimated_from_price,17.2,53035.0,98.437,93.567
48,2015,TX,Texas,South,West South Central,7.25,7.25,7.25,7.25,15080.0,774.0,932.0,9288.0,11184.0,560.4,6724.799999999999,97.124,6531.394751999999,reconstructed,135.99554345416482,1631.9465214499778,10.64,53.2,638.4000000000001,estimated_from_price,15.9,55653.0,98.291,93.957
48,2016,TX,Texas,South,West South Central,7.25,7.25,7.25,7.25,15080.0,809.0,956.0,9708.0,11472.0,556.0,6672.0,98.439,6567.850079999999,reconstructed,127.10454102676886,1525.2544923212265,11.73,58.650000000000006,703.8000000000001,estimated_from_price,15.6,56565.0,98.078,95.552
48,2017,TX,Texas,South,West South Central,7.25,7.25,7.25,7.25,15080.0,843.0,987.0,10116.0,11844.0,563.8,6765.599999999999,97.129,6571.359624,reconstructed,122.4723377430988,1469.6680529171856,13.61,68.05,816.5999999999999,estimated_from_price,14.7,59206.0,97.435,95.243
48,2018,TX,Texas,South,West South Central,7.25,7.25,7.25,7.25,15080.0,887.0,1046.0,10644.0,12552.0,570.0,6840.0,97.05,6638.219999999999,reconstructed,131.62595430437378,1579.5114516524854,11.42,57.1,685.2,estimated_from_price,14.9,60629.0,97.805,95.248
48,2019,TX,Texas,South,West South Central,7.25,7.25,7.25,7.25,15080.0,929.0,1091.0,11148.0,13092.0,577.0,6924.0,97.868,6776.38032,reconstructed,134.0691753003387,1608.8301036040646,10.61,53.05,636.5999999999999,estimated_from_price,13.6,64034.0,98.507,95.836
48,2020,TX,Texas,South,West South Central,7.25,7.25,7.25,7.25,15080.0,,,,,602.0,7224.0,98.161,7091.15064,reconstructed,132.59141094747324,1591.0969313696787,11.64,58.2,698.4000000000001,estimated_from_price,,,98.759,95.775
48,2021,TX,Texas,South,West South Central,7.25,7.25,7.25,7.25,15080.0,1007.0,1167.0,12084.0,14004.0,835.57,10026.84,98.495,9875.936058,reconstructed,,,13.77,68.85,826.1999999999999,estimated_from_price,14.2,66963.0,98.402,95.582
48,2022,TX,Texas,South,West South Central,7.25,7.25,7.25,7.25,15080.0,1117.0,1290.0,13404.0,15480.0,939.4,11272.8,97.218,10959.190704,reconstructed,,,16.52,82.6,991.2,estimated_from_price,14.0,72284.0,97.411,96.999
48,2023,TX,Texas,South,West South Central,,,,,,1221.0,1413.0,14652.0,16956.0,975.5,11706.0,98.137,11487.91722,reconstructed,,,17.39,86.95,1043.4,estimated_from_price,13.7,75780.0,97.14,97.454
49,2008,UT,Utah,West,Mountain,6.550000190734863,6.157923698425293,6.55,6.550000190734863,13624.000396728516,680.0,784.0,8160.0,9408.0,512.6,6151.200000000001,96.857,5957.867784000001,reconstructed,65.35535693561094,784.2642832273314,9.0,45.0,540.0,estimated_from_price,,56633.0,96.978,97.173
49,2009,UT,Utah,West,Mountain,7.25,6.858767032623291,7.25,7.25,15080.0,700.0,793.0,8400.0,9516.0,530.3,6363.599999999999,101.029,6429.081443999999,reconstructed,66.15667899835769,793.8801479802923,8.95,44.75,537.0,estimated_from_price,,55117.0,100.037,100.982
49,2010,UT,Utah,West,Mountain,7.25,7.25,7.25,7.25,15080.0,693.0,796.0,8316.0,9552.0,535.6,6427.200000000001,98.753,6347.052816000001,reconstructed,68.4339950872053,821.2079410464637,8.22,41.1,493.2000000000001,estimated_from_price,13.2,54744.0,97.291,92.604
49,2011,UT,Utah,West,Mountain,7.25,7.25,7.25,7.25,15080.0,717.0,822.0,8604.0,9864.0,556.8,6681.599999999999,99.967,6679.395071999999,reconstructed,70.6104168339553,847.3250020074636,8.44,42.2,506.4,estimated_from_price,13.5,55869.0,99.813,97.052
49,2012,UT,Utah,West,Mountain,7.25,7.25,7.25,7.25,15080.0,741.0,851.0,8892.0,10212.0,567.6,6811.200000000001,99.553,6780.753936000001,reconstructed,78.69828365230839,944.3794038277008,8.7,43.5,522.0,estimated_from_price,12.8,57049.0,99.412,96.811
49,2013,UT,Utah,West,Mountain,7.25,7.25,7.25,7.25,15080.0,766.0,881.0,9192.0,10572.0,570.6,6847.200000000001,97.675,6688.002600000001,reconstructed,82.79215595149039,993.5058714178848,8.55,42.75,513.0,estimated_from_price,12.7,59770.0,98.587,98.038
49,2014,UT,Utah,West,Mountain,7.25,7.25,7.25,7.25,15080.0,775.0,886.0,9300.0,10632.0,567.8,6813.599999999999,96.747,6591.953592,reconstructed,79.48618374756101,953.834204970732,9.48,47.400000000000006,568.8000000000001,estimated_from_price,11.7,60922.0,97.937,94.981
49,2015,UT,Utah,West,Mountain,7.25,7.25,7.25,7.25,15080.0,812.0,925.0,9744.0,11100.0,560.4,6724.799999999999,97.206,6536.909087999999,reconstructed,80.92142369460029,971.0570843352036,9.72,48.6,583.2,estimated_from_price,11.3,62912.0,97.636,93.617
49,2016,UT,Utah,West,Mountain,7.25,7.25,7.25,7.25,15080.0,839.0,954.0,10068.0,11448.0,556.0,6672.0,95.478,6370.29216,reconstructed,82.57496714893028,990.8996057871634,9.12,45.6,547.1999999999999,estimated_from_price,10.2,65977.0,97.091,98.99
49,2017,UT,Utah,West,Mountain,7.25,7.25,7.25,7.25,15080.0,865.0,986.0,10380.0,11832.0,563.8,6765.599999999999,99.187,6710.595672,reconstructed,81.65050929879406,979.8061115855288,9.05,45.25,543.0,estimated_from_price,9.7,68358.0,98.721,95.621
49,2018,UT,Utah,West,Mountain,7.25,7.25,7.25,7.25,15080.0,923.0,1043.0,11076.0,12516.0,570.0,6840.0,97.137,6644.1708,reconstructed,77.2453280692204,926.9439368306448,9.04,45.2,542.4,estimated_from_price,9.0,71414.0,96.018,96.829
49,2019,UT,Utah,West,Mountain,7.25,7.25,7.25,7.25,15080.0,991.0,1098.0,11892.0,13176.0,577.0,6924.0,99.034,6857.114160000001,reconstructed,75.63242231072128,907.5890677286554,7.82,39.1,469.2000000000001,estimated_from_price,8.9,75780.0,97.246,97.326
49,2020,UT,Utah,West,Mountain,7.25,7.25,7.25,7.25,15080.0,,,,,602.0,7224.0,94.829,6850.446959999999,reconstructed,80.2384843098284,962.8618117179408,8.15,40.75,489.0,estimated_from_price,,,95.259,97.258
49,2021,UT,Utah,West,Mountain,7.25,7.25,7.25,7.25,15080.0,1096.0,1208.0,13152.0,14496.0,835.57,10026.84,96.425,9668.38047,reconstructed,,,8.99,44.95,539.4,estimated_from_price,8.6,79449.0,94.481,99.172
49,2022,UT,Utah,West,Mountain,7.25,7.25,7.25,7.25,15080.0,1252.0,1372.0,15024.0,16464.0,939.4,11272.8,94.975,10706.341799999998,reconstructed,,,10.48,52.400000000000006,628.8000000000001,estimated_from_price,8.2,89168.0,94.59,105.305
